age,monthly_income,employment_years,existing_loan_amount,loan_amount_requested,loan_tenure_months,credit_card_utilization,missed_payments_last_12m,utility_payment_score,mobile_recharge_consistency,employment_type,residence_type,defaulted
28,92747,2.7,20261,57979,84,73,10,93,35,salaried,rented,1
36,24161,20.6,123320,317125,48,94,0,33,71,salaried,rented,1
50,80905,6.9,140576,161980,12,98,7,65,65,salaried,rented,0
42,91736,24.1,191061,164255,24,35,8,79,22,salaried,rented,0
28,116129,22.8,140893,306135,12,96,9,76,86,salaried,rented,0
41,84376,14.2,75803,74015,36,97,10,72,64,salaried,rented,0
22,58695,9.0,24081,229761,96,87,0,44,49,self_employed,rented,1
38,70685,18.1,88130,276774,96,75,9,83,65,salaried,owned,0
22,50036,24.0,218359,141927,96,57,6,47,94,salaried,owned,0
55,58178,6.1,179855,82497,84,75,9,56,77,salaried,rented,0
21,59417,13.4,126141,292511,48,63,4,62,34,salaried,rented,0
26,18510,14.6,31240,195753,24,56,10,89,83,salaried,rented,0
58,39820,3.7,10958,53974,120,38,4,32,68,salaried,family,0
50,52117,24.5,99886,271015,96,25,9,28,61,salaried,rented,0
54,97728,22.7,214523,203883,84,66,3,77,65,self_employed,owned,0
56,53754,24.9,130009,224061,12,69,8,37,54,salaried,owned,0
51,22277,1.3,140741,159364,24,13,8,49,43,salaried,owned,1
51,61815,8.6,168531,109030,48,41,8,41,83,salaried,rented,0
48,93502,16.0,78283,98092,96,6,7,26,96,salaried,owned,0
47,54510,0.2,131234,120239,48,55,6,79,28,salaried,owned,0
44,23763,22.3,37650,268076,60,92,1,89,76,self_employed,family,1
59,67956,17.4,208758,274186,120,57,1,64,96,self_employed,family,0
40,40090,4.9,41899,111787,120,11,8,34,34,unemployed,rented,1
22,98412,10.8,214485,212680,120,56,0,50,98,self_employed,owned,0
57,77233,17.6,118086,349468,12,70,3,52,82,salaried,rented,0
39,41966,15.3,100284,74066,36,9,3,53,96,salaried,owned,0
34,23731,8.1,100624,312263,36,20,10,35,27,self_employed,owned,1
36,107277,22.7,1802,312603,84,82,1,97,45,salaried,rented,0
33,116136,9.5,79806,74665,36,25,0,84,40,salaried,family,0
23,24225,16.1,110001,141421,48,16,2,70,83,self_employed,family,0
36,70962,3.4,138929,280607,120,39,8,66,70,salaried,owned,0
39,94490,15.2,123427,256836,12,60,6,44,60,self_employed,owned,0
27,32864,11.8,174288,157420,120,81,9,36,31,salaried,family,1
28,93443,19.7,53197,349921,24,32,4,41,49,salaried,owned,0
21,87493,6.7,195401,155183,36,36,10,34,40,salaried,owned,0
35,64043,7.3,216749,251036,36,52,9,77,55,self_employed,owned,0
52,101153,3.1,182409,161595,72,55,2,84,40,salaried,owned,0
22,91408,6.0,113608,163271,12,20,4,64,33,salaried,family,0
52,72486,11.4,112995,317868,60,63,10,96,98,salaried,family,0
44,111997,19.5,76305,239808,48,8,9,29,85,unemployed,owned,0
55,85550,4.0,39268,84461,24,7,7,24,37,salaried,rented,0
58,59660,9.7,52036,168082,84,39,5,53,60,self_employed,rented,0
34,31282,7.7,195258,330662,24,75,6,53,62,self_employed,rented,1
32,67041,1.7,68701,83342,36,23,7,80,59,salaried,family,1
31,39547,2.9,26876,82166,120,18,1,35,94,salaried,owned,0
21,19854,14.7,29840,346094,84,49,6,85,61,salaried,owned,0
40,54185,21.5,134684,364413,96,20,2,81,76,self_employed,rented,0
23,100127,10.6,135006,314006,72,30,7,72,89,salaried,owned,0
54,84214,7.8,105677,131476,36,10,7,72,95,salaried,family,0
37,59847,24.8,195940,126965,12,80,9,80,42,salaried,owned,0
53,77357,13.6,104803,294935,120,56,9,33,51,salaried,rented,0
30,57901,2.4,150701,59289,36,15,1,49,75,self_employed,family,0
24,62227,17.6,118644,315943,120,35,10,91,67,salaried,rented,0
21,92906,24.1,78573,56489,120,67,2,27,59,salaried,family,0
44,93191,0.5,147268,340483,36,49,0,75,71,salaried,family,0
46,83425,13.6,181188,129317,84,69,0,46,83,self_employed,family,0
27,76234,22.2,67827,222985,72,32,9,46,52,salaried,rented,0
35,46419,20.2,72698,85397,72,87,7,39,87,salaried,owned,1
54,76103,7.7,138314,279792,84,29,2,98,53,self_employed,owned,0
38,82153,23.4,209489,372209,48,96,8,91,39,salaried,rented,1
21,32559,4.0,75279,161437,72,44,2,52,64,salaried,owned,0
58,57499,10.4,68970,271121,120,36,3,94,83,self_employed,owned,0
47,97565,2.4,89032,342441,120,15,6,72,64,self_employed,owned,0
23,82496,23.6,19098,74684,120,52,5,65,53,salaried,rented,0
50,53711,4.7,201590,203239,120,59,7,98,28,salaried,rented,0
37,26575,21.4,104659,128666,96,93,6,43,39,salaried,family,1
60,27220,23.2,28401,257879,84,16,8,93,89,salaried,rented,0
38,32061,0.6,167640,210871,48,30,9,36,72,salaried,owned,1
52,89045,13.1,125299,54250,12,20,0,90,30,unemployed,owned,0
48,22425,21.1,5724,241677,36,43,10,93,45,salaried,owned,0
21,45194,12.5,23885,238497,120,59,2,62,33,salaried,owned,0
35,39989,2.4,178046,235922,72,65,10,45,36,self_employed,rented,1
51,25069,19.1,24994,197091,72,97,10,87,37,salaried,owned,1
58,21526,15.0,15757,333374,12,92,7,33,21,salaried,family,1
41,98503,2.5,144200,221099,96,12,3,79,40,salaried,rented,0
21,86043,20.9,212318,369867,72,89,9,56,73,salaried,rented,0
28,94397,23.1,193774,176157,48,62,5,62,40,salaried,owned,0
31,75694,24.6,29296,148331,84,83,10,81,28,salaried,family,1
41,27528,5.3,71241,98887,48,9,6,47,47,salaried,family,1
33,101633,15.5,155154,250376,48,6,4,53,68,salaried,owned,0
34,83225,18.2,43828,291082,96,10,2,61,51,salaried,owned,0
55,92516,11.4,27406,320444,60,65,4,68,30,self_employed,owned,0
42,21609,19.7,52789,270942,12,82,3,69,34,salaried,owned,1
52,73415,9.0,32447,142667,120,86,0,78,78,salaried,owned,0
29,79482,10.9,39598,229740,24,27,4,38,74,salaried,owned,1
37,32541,5.4,169314,111678,36,22,4,70,32,salaried,rented,0
48,80378,2.3,218930,269956,12,31,5,74,94,salaried,owned,0
39,70173,3.2,135364,329922,72,93,1,59,32,unemployed,owned,1
50,65663,9.5,116023,102798,24,84,9,65,88,self_employed,rented,0
34,43769,15.8,167373,79176,84,65,8,70,55,self_employed,rented,0
43,98798,1.8,187518,239544,84,61,8,80,82,salaried,family,0
59,81830,5.5,125424,84142,72,65,4,36,73,salaried,owned,0
40,63756,23.1,52856,252919,24,8,5,30,44,salaried,owned,0
43,32638,9.6,61927,212827,24,85,5,64,62,salaried,owned,0
32,93344,19.8,183206,270915,60,25,8,96,41,salaried,owned,0
48,20829,21.4,1458,286149,60,16,5,20,79,unemployed,owned,1
58,62344,22.9,43434,335561,96,46,8,37,92,self_employed,family,0
39,108867,3.7,168873,67235,96,95,1,21,51,salaried,owned,0
23,68237,8.7,202962,377057,12,34,9,29,61,unemployed,owned,0
24,101757,6.0,141274,198273,60,49,7,24,60,salaried,family,0
36,116059,8.8,113272,292226,72,7,0,56,65,self_employed,family,0
45,54450,13.9,55401,190965,48,22,10,57,97,salaried,family,0
54,104036,18.4,43323,237900,12,7,0,21,58,salaried,owned,0
38,62332,21.4,213744,309925,120,85,9,70,49,salaried,owned,0
27,65356,0.5,203899,90304,84,96,2,70,97,salaried,owned,0
41,42659,20.0,134941,167246,24,91,5,21,25,salaried,rented,1
45,46030,2.5,6891,183473,36,53,2,87,64,unemployed,rented,0
46,85096,17.4,107424,368799,84,22,5,30,43,salaried,rented,0
39,18254,7.9,179984,90238,84,25,10,56,50,self_employed,rented,1
44,97395,4.9,143534,113581,12,39,6,72,26,self_employed,owned,0
51,94089,24.8,38254,170588,24,38,9,96,67,salaried,rented,0
45,67012,11.8,7561,115777,48,15,6,40,89,salaried,owned,0
35,32072,25.0,45748,178694,72,75,10,65,37,self_employed,owned,1
25,27069,14.8,160985,299223,72,7,7,60,90,self_employed,rented,1
59,81473,24.3,61743,242454,120,71,10,37,55,self_employed,rented,1
29,95343,16.0,131958,85709,48,98,9,54,24,self_employed,owned,1
50,41797,3.2,117690,200645,36,30,6,76,66,self_employed,rented,0
53,104028,0.5,83848,138262,12,88,10,52,32,self_employed,rented,1
52,59519,23.4,109715,56950,24,14,10,21,84,salaried,family,0
39,68442,15.9,157656,211487,12,23,1,68,29,salaried,owned,0
51,21023,23.5,25963,145310,72,54,9,67,38,self_employed,rented,1
26,82759,10.3,206840,258296,96,44,1,53,86,self_employed,owned,0
53,29038,20.6,93886,121830,84,12,6,59,52,salaried,owned,1
60,32745,1.0,163584,199941,60,53,7,98,66,self_employed,rented,0
26,57924,20.4,165387,294952,120,16,10,58,75,self_employed,rented,1
36,50500,0.2,90422,137597,24,66,9,66,89,salaried,rented,0
50,101797,21.7,209818,286462,60,70,10,36,29,self_employed,owned,1
31,68679,21.7,146449,61264,24,63,4,90,72,salaried,family,0
33,96830,24.7,164355,74379,84,64,9,37,52,self_employed,owned,1
55,58067,17.9,156792,126630,48,77,1,42,41,salaried,owned,0
24,99415,11.8,174223,239206,96,80,0,70,46,salaried,owned,0
25,76439,5.8,150111,99051,24,78,8,45,48,unemployed,owned,1
54,111504,24.0,38023,166739,84,75,8,46,28,salaried,rented,1
58,86906,6.1,36942,56460,60,38,0,86,46,self_employed,owned,0
55,75191,13.5,170954,271587,120,33,9,41,93,self_employed,owned,0
28,110950,4.8,194959,186938,120,75,1,59,86,self_employed,owned,0
34,52591,17.2,38681,162645,120,80,3,73,81,salaried,owned,0
22,51073,23.7,44300,248711,12,47,0,66,80,salaried,owned,0
38,51840,19.2,172469,181002,24,37,6,91,41,self_employed,rented,0
48,60073,10.5,45581,66293,12,32,7,57,65,salaried,owned,0
27,118469,7.0,154912,76130,120,15,5,85,97,self_employed,family,0
23,96782,4.2,42649,290737,24,61,2,58,52,salaried,owned,0
36,66350,20.7,165568,376317,36,62,9,28,69,salaried,owned,0
24,115042,0.4,90074,259395,48,91,0,43,44,salaried,family,1
41,104445,0.8,152787,120237,12,14,0,62,94,self_employed,family,0
50,88172,14.0,113542,125547,72,27,9,31,84,salaried,rented,0
30,24538,5.4,129510,69245,48,23,9,65,31,salaried,owned,1
47,75877,23.2,185967,290725,72,78,5,83,79,salaried,rented,0
31,30398,9.1,111298,150214,36,96,3,76,51,self_employed,owned,1
46,75199,3.7,166411,361831,12,66,2,68,44,self_employed,owned,0
48,83770,3.1,84926,212942,60,90,4,55,54,self_employed,rented,1
33,75756,20.6,112621,210343,84,76,3,33,91,salaried,owned,0
27,69470,20.7,98295,273134,72,34,4,52,53,self_employed,rented,0
21,33378,19.4,43168,306616,12,69,9,47,24,self_employed,family,1
23,76543,2.0,38891,205033,60,89,7,70,32,salaried,rented,1
41,87857,23.5,97020,376188,36,37,10,52,69,salaried,owned,0
34,18986,6.7,43927,95700,48,31,4,80,20,salaried,family,1
56,117595,6.1,79562,347923,24,70,8,80,52,self_employed,owned,0
57,40645,10.9,118265,108188,48,27,9,26,87,salaried,rented,0
28,65197,11.9,190315,319594,48,44,2,59,31,salaried,rented,0
54,89145,25.0,46581,317236,120,65,2,53,91,salaried,owned,0
43,69367,16.5,127840,263740,120,42,10,23,92,salaried,owned,0
32,74727,10.2,196269,107918,120,32,4,58,27,salaried,family,0
43,27103,7.1,170647,65182,36,12,9,23,66,salaried,owned,1
50,25932,23.9,68955,108093,36,88,7,84,23,self_employed,rented,1
53,31153,0.9,14138,254600,36,5,3,40,81,salaried,family,1
38,49954,10.7,39234,347630,12,29,9,57,89,salaried,rented,0
57,81050,21.2,66335,53982,96,21,0,63,33,unemployed,rented,0
25,106698,7.9,208245,95302,60,41,6,90,89,self_employed,owned,0
21,23901,20.5,58686,77882,120,58,8,96,92,salaried,owned,0
50,21649,24.9,197776,266017,24,60,2,38,49,unemployed,rented,1
46,38428,14.3,149513,370965,120,68,4,21,88,salaried,family,0
23,84644,21.4,170946,142196,72,42,5,74,87,salaried,rented,0
27,115398,12.0,121672,320799,12,27,10,78,41,salaried,rented,0
50,66214,9.4,203634,130107,72,60,7,51,59,salaried,owned,0
51,83028,7.1,137905,279948,24,14,10,23,60,salaried,owned,0
53,102052,23.6,96013,337482,36,39,3,25,60,salaried,family,0
26,85726,9.8,132325,118010,72,41,3,70,65,unemployed,rented,0
51,66282,9.7,103886,370920,36,21,6,91,59,salaried,rented,0
26,47989,10.7,88379,299566,96,83,10,40,81,salaried,owned,0
60,60910,4.9,217397,163304,36,23,0,53,79,unemployed,owned,0
44,77642,3.7,146487,133004,84,19,8,72,80,salaried,rented,0
29,63107,14.2,133013,198575,120,53,0,30,83,salaried,rented,0
44,75005,3.8,192884,114960,96,14,4,74,83,salaried,family,0
22,59098,0.7,139205,154042,120,81,1,55,71,salaried,rented,0
39,30897,12.0,91598,311188,72,72,1,33,90,salaried,rented,0
22,78135,10.0,168334,347407,48,90,6,34,78,self_employed,owned,1
51,31272,7.6,141833,160637,24,74,10,79,49,salaried,owned,0
39,72717,22.3,112553,74651,96,60,4,98,23,salaried,family,0
25,85804,15.2,79474,364602,96,9,7,23,59,self_employed,family,1
56,40992,3.1,85516,198319,96,95,5,92,94,self_employed,owned,0
57,73032,19.0,45659,230008,72,48,10,97,42,salaried,rented,0
29,88280,11.7,143040,114670,24,59,2,61,97,self_employed,rented,0
57,31544,5.5,15041,314631,48,25,10,45,38,salaried,owned,0
47,101354,9.6,26994,78695,96,41,6,57,52,salaried,rented,0
21,74009,3.0,17614,79251,60,89,8,71,61,salaried,owned,0
41,77827,13.3,127504,301314,72,46,0,78,33,salaried,rented,0
42,102911,17.9,142155,207332,48,25,3,57,54,unemployed,rented,0
43,102439,22.8,85272,275297,96,91,0,81,27,salaried,rented,0
51,23387,23.2,205319,329461,60,60,0,97,57,unemployed,owned,1
56,20615,20.0,152544,213443,120,32,10,22,28,salaried,rented,1
57,23388,11.6,88195,205151,24,14,8,44,39,salaried,owned,1
38,73401,7.3,99111,167544,60,83,8,97,26,self_employed,family,1
29,65477,2.3,148810,56499,36,42,4,30,44,unemployed,rented,1
29,74560,13.1,125026,296514,36,5,10,83,91,self_employed,rented,0
55,46544,8.9,211991,109454,24,54,10,35,77,salaried,rented,0
26,92002,3.0,200848,175772,120,64,8,51,44,salaried,rented,0
47,45925,11.3,62829,80340,84,9,3,70,35,salaried,rented,0
21,107414,22.6,116990,294565,48,21,7,64,43,salaried,rented,0
21,95785,8.6,162644,294098,60,80,9,20,62,salaried,rented,0
24,101370,11.5,200820,362079,24,81,1,65,87,salaried,family,0
32,52132,20.9,72621,263514,96,93,7,63,39,salaried,rented,1
58,31521,22.6,74023,162561,120,87,0,42,23,unemployed,rented,1
28,98928,2.4,191762,359994,24,57,0,95,34,self_employed,owned,0
42,49549,14.5,217778,220010,48,21,2,81,23,self_employed,rented,0
31,79290,2.0,54857,174148,84,66,6,94,66,self_employed,rented,0
28,93177,20.5,163586,270293,60,86,8,35,98,salaried,rented,1
52,83258,24.4,21240,182416,84,52,8,98,78,self_employed,rented,0
50,20571,20.9,126357,323507,36,71,1,95,83,salaried,rented,1
21,50792,10.3,195062,329097,120,60,3,93,51,salaried,family,0
22,111901,15.5,123554,145595,12,56,8,88,28,self_employed,owned,0
53,55951,19.5,216526,107249,36,55,4,81,51,salaried,rented,0
54,85276,0.1,27144,115918,84,91,1,86,20,salaried,owned,1
49,57129,13.0,27786,66465,24,62,10,61,33,unemployed,family,1
56,50425,7.3,33782,249115,12,36,5,93,30,salaried,owned,0
26,60174,4.2,59247,318088,120,24,9,40,72,salaried,family,0
30,28186,5.3,68542,199790,12,41,8,90,76,unemployed,owned,1
21,103116,8.0,162717,84783,36,36,7,72,80,salaried,rented,0
50,86014,18.4,90645,229212,36,5,5,54,91,salaried,family,0
46,97472,17.9,11477,272832,60,68,6,52,27,salaried,owned,0
39,52607,0.3,144548,180597,48,54,9,38,29,salaried,rented,1
46,57122,7.7,26287,272059,36,28,0,44,53,salaried,rented,0
54,105670,21.2,88581,181972,96,62,1,69,24,salaried,owned,0
36,60896,13.6,68622,188865,72,38,8,35,36,salaried,owned,0
41,78179,1.1,139814,118974,96,21,9,20,87,salaried,rented,0
56,88278,2.7,94502,241151,120,88,1,22,48,self_employed,owned,1
57,88212,13.2,187460,171283,36,86,5,57,41,salaried,rented,1
37,51528,21.5,159776,204845,96,56,10,75,31,self_employed,owned,0
42,81606,15.3,63236,208802,96,11,9,76,64,salaried,owned,0
49,117015,15.2,46453,200682,72,10,9,37,25,salaried,family,1
43,40224,19.8,36245,333060,72,5,2,58,78,salaried,owned,0
45,50036,17.7,99482,325192,96,8,9,90,94,salaried,owned,0
60,50945,20.7,47305,78300,96,58,9,66,45,self_employed,owned,0
30,42443,4.1,149554,315837,96,71,3,43,69,unemployed,rented,1
46,79130,8.9,131440,324900,24,32,5,42,90,self_employed,owned,0
51,72725,8.9,199218,236808,72,77,0,27,95,salaried,rented,0
59,80974,0.2,123926,82553,48,97,4,20,62,salaried,family,1
25,94186,2.8,73996,224888,120,84,2,77,23,self_employed,family,1
23,71319,19.5,147333,68251,120,56,3,70,74,salaried,rented,0
27,48183,1.0,20342,263433,72,25,1,65,70,self_employed,family,0
58,88046,11.8,86986,122219,84,77,0,92,25,salaried,rented,0
52,65298,7.4,72723,93719,24,80,9,56,82,salaried,rented,0
36,85510,23.0,116260,358495,48,32,2,48,64,salaried,rented,0
24,77604,2.6,130202,129332,84,37,5,68,43,salaried,rented,0
29,36047,2.1,103001,373702,60,31,7,98,68,salaried,owned,0
54,82101,12.9,36681,290652,120,62,3,61,89,self_employed,family,0
56,41643,5.2,98623,150164,12,58,2,77,78,salaried,rented,0
32,89843,4.9,141876,101671,36,81,8,60,69,salaried,owned,0
44,74477,21.0,96405,79080,36,21,6,82,92,salaried,rented,0
25,76958,14.2,204785,251965,60,56,9,57,88,salaried,owned,0
46,76817,5.9,142677,247037,36,63,7,58,44,salaried,rented,0
35,92454,22.1,166120,265214,36,15,8,48,63,salaried,family,0
37,93846,1.9,180054,105043,84,16,2,70,73,salaried,rented,0
32,51707,8.8,106465,206396,36,87,10,43,97,salaried,family,1
60,117188,19.7,143216,242744,96,30,5,97,58,salaried,owned,0
48,119367,8.3,88366,112058,12,55,1,29,75,salaried,rented,0
38,93788,19.9,197607,211544,24,36,10,20,42,salaried,rented,0
29,119064,10.6,48804,342305,120,22,2,81,61,salaried,rented,0
31,69590,21.7,49122,66496,72,60,9,26,76,salaried,rented,0
49,35425,21.8,41330,210207,72,43,8,59,70,salaried,owned,0
35,23119,16.8,23905,152936,36,15,4,38,44,salaried,family,1
36,109328,12.1,95856,57114,36,96,1,20,50,salaried,family,1
36,48106,3.7,165826,144096,60,94,5,80,81,unemployed,owned,0
58,50441,12.0,139845,258388,48,70,2,94,89,salaried,owned,0
39,102839,14.3,104343,287957,36,16,1,32,45,unemployed,owned,0
41,51106,3.8,151761,235752,12,6,1,75,85,salaried,rented,0
35,75928,18.8,112512,96453,84,76,1,59,44,self_employed,rented,0
50,54025,0.1,32381,209963,12,52,10,37,63,salaried,owned,0
24,116591,15.3,113022,158051,84,80,0,50,68,salaried,owned,0
45,48926,0.7,182886,168503,36,68,1,87,52,salaried,rented,0
50,63331,17.3,179330,282013,12,75,6,22,57,salaried,owned,1
21,46009,6.3,26413,88103,96,36,8,71,46,self_employed,owned,0
47,44601,2.4,92801,215963,48,8,4,29,86,salaried,rented,0
45,78583,4.5,16112,371449,72,11,4,91,49,salaried,owned,0
23,110562,21.4,61954,114863,60,87,7,92,28,salaried,rented,1
51,83062,16.4,219491,95270,48,71,10,42,56,salaried,family,1
35,50856,20.1,85002,187246,84,25,6,72,67,unemployed,rented,0
21,29955,11.6,43446,72985,60,41,0,50,26,salaried,owned,0
43,96934,7.1,36050,107634,60,18,0,73,80,self_employed,rented,0
33,35699,1.4,58292,114079,12,7,6,61,39,self_employed,owned,1
31,50371,25.0,74615,137185,60,44,1,55,93,salaried,owned,0
33,49567,16.3,187277,168601,36,97,5,45,67,unemployed,rented,1
27,95165,19.2,4154,151063,84,51,8,55,34,self_employed,owned,0
29,86414,15.6,192417,84394,84,23,6,34,34,salaried,rented,0
31,110482,4.9,188079,91865,84,69,8,86,66,salaried,owned,0
50,31018,9.2,176362,375621,36,66,6,60,34,salaried,owned,1
24,85387,18.9,218809,260282,96,44,4,75,37,salaried,owned,0
23,46612,12.9,56504,229857,60,7,9,76,54,self_employed,owned,0
55,84363,18.7,170218,57558,12,67,1,97,43,salaried,family,0
37,99438,1.9,195985,334689,36,97,3,88,73,self_employed,family,1
30,107233,1.4,18242,349398,12,7,6,97,61,self_employed,owned,0
36,96198,7.7,15599,249324,24,60,4,86,34,self_employed,rented,0
50,53855,5.6,81968,297153,96,89,10,40,45,salaried,family,1
33,41067,15.0,9906,261897,84,83,9,58,80,salaried,owned,0
49,79724,16.2,91002,289433,48,12,5,94,69,self_employed,family,0
21,51240,12.1,125629,105042,84,91,7,41,72,self_employed,owned,1
40,89065,4.0,34227,112756,12,47,8,70,89,salaried,rented,0
23,30959,22.6,90165,233706,72,9,1,66,61,unemployed,rented,0
41,45232,2.8,164462,372808,48,43,8,68,59,unemployed,rented,0
60,71148,17.1,219328,194214,24,61,2,33,97,salaried,rented,0
59,41753,23.7,207517,53054,12,75,6,84,77,salaried,owned,0
37,33781,14.5,185958,210930,48,60,10,42,77,self_employed,owned,1
36,79974,2.6,97810,364199,24,83,3,38,43,salaried,rented,1
25,71155,10.1,170660,83032,36,13,5,72,95,self_employed,family,0
56,61889,2.5,21841,373971,96,59,10,72,55,unemployed,owned,1
26,93294,10.4,77241,70283,12,43,5,68,84,self_employed,owned,0
35,102471,9.9,188638,108590,72,22,8,46,39,salaried,rented,0
60,38073,4.6,109522,206318,12,9,9,28,53,unemployed,family,1
32,63680,10.8,50591,131477,12,16,9,22,28,salaried,rented,0
42,96757,9.5,101832,239798,36,83,6,71,83,salaried,family,0
46,42823,15.2,113958,318815,60,47,7,56,92,salaried,owned,0
28,105566,11.5,2512,303179,24,68,8,65,48,salaried,rented,0
34,19509,15.1,185298,70617,12,28,6,66,24,salaried,owned,1
57,25361,8.1,82757,343170,72,84,10,73,48,self_employed,owned,1
33,86911,11.3,47225,99941,60,63,7,22,23,self_employed,family,1
29,85641,21.1,107020,162490,12,7,0,46,72,self_employed,rented,0
38,74472,12.7,20108,122507,36,67,10,95,79,salaried,owned,0
23,32986,12.1,10964,79853,48,39,5,80,55,unemployed,rented,0
36,38769,0.9,202900,68094,36,91,5,75,35,salaried,owned,1
44,81165,10.9,10355,193717,12,89,5,89,81,salaried,owned,0
35,92963,17.5,51945,207734,24,70,6,89,75,self_employed,rented,0
32,51570,8.1,211699,81270,72,55,10,57,28,salaried,rented,0
49,26648,16.2,58390,299002,60,70,3,42,39,self_employed,owned,1
35,84907,16.2,1477,249446,60,57,6,71,82,self_employed,owned,0
50,29269,18.9,137931,271269,84,71,9,39,74,salaried,rented,1
26,82328,18.5,207302,219016,36,92,0,43,44,salaried,owned,0
32,36918,21.2,213235,278546,84,81,8,88,42,self_employed,owned,1
24,101726,4.2,54974,304376,36,16,7,31,42,salaried,owned,0
31,37667,5.8,51884,167390,36,87,10,89,36,salaried,rented,1
